P10734	kni NR0A1 CG4717	Zygotic gap protein knirps (Nuclear receptor subfamily 0 group A member 1)
P53691	CPR6 YLR216C L8167.24	Peptidyl-prolyl cis-trans isomerase CPR6 (PPIase CPR6) (EC 5.2.1.8) (Rotamase CPR6)
A2BFH1	PPIAL4G	Peptidyl-prolyl cis-trans isomerase A-like 4G (PPIase A-like 4G) (EC 5.2.1.8) (Peptidylprolyl cis-trans isomerase A-like 4)
F5H284	PPIAL4D	Peptidyl-prolyl cis-trans isomerase A-like 4D (PPIase A-like 4D) (EC 5.2.1.8)
Q9Y536	"PPIAL4A COAS2; PPIAL4B; PPIAL4C"	Peptidyl-prolyl cis-trans isomerase A-like 4A/B/C (PPIase A-like 4A) (EC 5.2.1.8) (Chromosome 1-amplified sequence 2) (COAS-2) (Cyclophilin homolog overexpressed in liver cancer)
P62937	PPIA CYPA	Peptidyl-prolyl cis-trans isomerase A (PPIase A) (EC 5.2.1.8) (Cyclophilin A) (Cyclosporin A-binding protein) (Rotamase A) [Cleaved into: Peptidyl-prolyl cis-trans isomerase A, N-terminally processed]
O42993	fkh1 SPBC24E9.17c SPBC839.17c	Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8) (FK506-binding protein) (FKBP)
P25007	Cyp1 Cyp-1 CG9916	Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8) (Cyclophilin) (Cyclosporin A-binding protein) (Rotamase)
P18253	ppi1 cyp2 SPBC28F2.03	Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8) (Cyclophilin) (CPH) (Cyclosporin A-binding protein) (Rotamase)
P14832	CPR1 CPH1 CYP1 SCC1 YDR155C YD8358.10C	Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8) (Cyclophilin) (CPH) (Cyclosporin A-binding protein) (PPI-II) (Rotamase)
Q9W0Q2	Cypl CG13892 Dmel_CG13892	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)
Q7K2I4	CG7768 Dmel_CG7768	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)
Q4V5H1	CG17266 Dmel_CG17266	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)
A8E774	Cyp1	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)
O49605	M4E13.20 CYP21-1 At4g34960 At4g34960/M4E13_20	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)
Q9LPC7	F22M8.7 CYP18-1 At1g01940	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)
Q8L8W5	CYP21-2 At3g55920	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)
Q9SIH1	CYP18-2 At2g36130	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)
A8MS66	CYP5 At2g29960	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)
Q5VVH2	FKBP1C hCG_1998784	Peptidyl-prolyl cis-trans isomerase
Q53XJ5	FKBP2 hCG_21364	Peptidyl-prolyl cis-trans isomerase
Q9VGK3	CG14715 Dmel_CG14715	Peptidyl-prolyl cis-trans isomerase
H0RN81	FK506-bp2-RA	Peptidyl-prolyl cis-trans isomerase
Q95T64	PGRP-LA CG32042	Peptidoglycan-recognition protein LA
P32901	PTR2 YKR093W YKR413	Peptide transporter PTR2 (Peptide permease PTR2)
Q9SL43	MSRA5 At2g18030 T27K22.10	Peptide methionine sulfoxide reductase A5 (AtMSRA5) (EC 1.8.4.11) (Peptide-methionine (S)-S-oxide reductase) (Peptide Met(O) reductase) (Protein-methionine-S-oxide reductase)
P54150	MSR4 PMSR PMSR4 At4g25130 F13M23.270	Peptide methionine sulfoxide reductase A4, chloroplastic (AtMSRA4) (EC 1.8.4.11) (Peptide-methionine (S)-S-oxide reductase) (Peptide Met(O) reductase) (Protein-methionine-S-oxide reductase)
Q9LY14	MSRA3 MSR PMSR3 At5g07470 T2I1.180	Peptide methionine sulfoxide reductase A3 (AtMSRA3) (EC 1.8.4.11) (Peptide-methionine (S)-S-oxide reductase) (Peptide Met(O) reductase) (Protein-methionine-S-oxide reductase)
Q9LY15	MRSA2 PMSR2 At5g07460 T2I1.170	Peptide methionine sulfoxide reductase A2 (AtMSRA2) (EC 1.8.4.11) (Peptide-methionine (S)-S-oxide reductase) (Peptide Met(O) reductase) (Protein-methionine-S-oxide reductase)
Q9FKF7	MSRA1 PMSR1 At5g61640 K11J9.18	Peptide methionine sulfoxide reductase A1 (AtMSRA1) (EC 1.8.4.11) (Peptide-methionine (S)-S-oxide reductase) (Peptide Met(O) reductase) (Protein-methionine-S-oxide reductase)
P40029	MXR1 YER042W	Peptide methionine sulfoxide reductase (EC 1.8.4.11) (Peptide-methionine (S)-S-oxide reductase) (Peptide Met(O) reductase) (Protein-methionine-S-oxide reductase)
P08761	Eip71CD Eip28/29 MsrA CG7266	Peptide methionine sulfoxide reductase (EC 1.8.4.11) (Ecdysone-induced protein 28/29 kDa) (Methionine-S-sulfoxide reductase) (Peptide-methionine (S)-S-oxide reductase)
Q9C7X9	F13N6.6 At1g56350	Peptide chain release factor 2, putative
O75570	MTRF1	Peptide chain release factor 1, mitochondrial (MRF-1) (MtRF-1)
P30775	MRF1 YGL143C	Peptide chain release factor 1, mitochondrial (MRF-1) (MtRF-1)
Q9UGC7	MTRF1L MTRF1A	Peptide chain release factor 1-like, mitochondrial (Mitochondrial translational release factor 1-like) (mtRF1a)
Q304B8	At2g47020	Peptide chain release factor 1 (Putative peptide chain release factor)
Q9FKI4	MXE10.5 At5g13780	Peptide alpha-N-acetyltransferase (Putative uncharacterized protein MXE10.5) (Silencing group B protein) (Similarity to N-acetyltransferase)
Q8LGI8	At1g03150	Peptide alpha-N-acetyltransferase
Q67XF2	At1g29960	Peptidase-S24/S26 domain-containing protein (Putative uncharacterized protein At1g29960)
Q6UXB8	PI16 CRISP9 PSPBP PSEC0164 UNQ289/PRO328	Peptidase inhibitor 16 (PI-16) (Cysteine-rich secretory protein 9) (CRISP-9) (PSP94-binding protein)
Q8S9D1	ATC401 At5g21222 F13M11	Pentatricopeptide repeat-containing protein At5g21222 (SNF1-like protein kinase AtC401)
Q9P7R0	aro1 SPAC1834.02	"Pentafunctional AROM polypeptide [Includes: 3-dehydroquinate synthase (DHQS) (EC 4.2.3.4); 3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) (EPSPS); Shikimate kinase (SK) (EC 2.7.1.71); 3-dehydroquinate dehydratase (3-dehydroquinase) (EC 4.2.1.10); Shikimate dehydrogenase (EC 1.1.1.25)]"
P08566	ARO1 AROM YDR127W YD9302.02	"Pentafunctional AROM polypeptide [Includes: 3-dehydroquinate synthase (DHQS) (EC 4.2.3.4); 3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) (EPSPS); Shikimate kinase (SK) (EC 2.7.1.71); 3-dehydroquinate dehydratase (3-dehydroquinase) (EC 4.2.1.10); Shikimate dehydrogenase (EC 1.1.1.25)]"
Q8TF64	GIPC3 C19orf64	PDZ domain-containing protein GIPC3
O14908	GIPC1 C19orf3 GIPC RGS19IP1	PDZ domain-containing protein GIPC1 (GAIP C-terminus-interacting protein) (RGS-GAIP-interacting protein) (RGS19-interacting protein 1) (Synectin) (Tax interaction protein 2) (TIP-2)
Q9P7S1	SPAC23G3.12c	PDZ domain-containing protein C23G3.12c
O74325	SPBC1685.05	PDZ domain-containing protein C1685.05
Q95P10	Pvr CG8222	PDGF/VEGF receptor
M9PCJ1	Pvr CG8222 Dmel_CG8222	PDGF-and VEGF-receptor related, isoform O (EC 2.7.10.-) (EC 2.7.10.1)
Q7KTI7	Pvr CG8222 Dmel_CG8222	PDGF-and VEGF-receptor related, isoform N (EC 2.7.10.-) (EC 2.7.10.1)
M9PCX2	Pvr CG8222 Dmel_CG8222	PDGF-and VEGF-receptor related, isoform M (EC 2.7.10.-) (EC 2.7.10.1)
M9MRE1	Pvr CG8222 Dmel_CG8222	PDGF-and VEGF-receptor related, isoform K (EC 2.7.10.-) (EC 2.7.10.1)
E1JHB7	Pvr CG8222 Dmel_CG8222	PDGF-and VEGF-receptor related, isoform J (EC 2.7.10.-) (EC 2.7.10.1)
E1JHB8	Pvr CG8222 Dmel_CG8222	PDGF-and VEGF-receptor related, isoform H (EC 2.7.10.-) (EC 2.7.10.1)
B6IDV6	Pvr Pvr-RE CG8222 Dmel_CG8222	PDGF-and VEGF-receptor related, isoform G (EC 2.7.10.-) (EC 2.7.10.1) (RE12971p)
Q7KTI8	Pvr CG8222 Dmel_CG8222	PDGF-and VEGF-receptor related, isoform E (EC 2.7.10.-) (EC 2.7.10.1)
Q8IPG1	Pvr CG8222 Dmel_CG8222	PDGF-and VEGF-receptor related, isoform B (EC 2.7.10.-) (EC 2.7.10.1) (PDGF-and VEGF-receptor related, isoform D) (EC 2.7.10.-) (EC 2.7.10.1) (PDGF-and VEGF-receptor related, isoform L) (EC 2.7.10.-) (EC 2.7.10.1)
Q9VLQ8	Pvr CG8222 Dmel_CG8222	PDGF-and VEGF-receptor related, isoform A (EC 2.7.10.-) (EC 2.7.10.1)
Q868I9	PCNA mus209 CG9193	PCNA (Fragment)
Q6QJ72	pdl2 At1g29810	PCD/DCoH-like protein 2 (Transcriptional coactivator/pterin dehydratase)
Q9BTK6	PAGR1 C16orf53 PA1	PAXIP1-associated glutamate-rich protein 1 (PAXIP1-associated protein 1) (PTIP-associated protein 1)
H3BTX0	PAGR1	PAXIP1-associated glutamate-rich protein 1 (Fragment)
Q6ZW49	PAXIP1 PAXIP1L PTIP CAGF28	PAX-interacting protein 1 (PAX transactivation activation domain-interacting protein)
O62528	pav CG1258	PAV-KLP protein
A1ZAU8	Patronin l(2)k07433 ssp4 CG33130	Patronin (Short spindle protein 4)
O81889	T16L1.220 At4g33730	Pathogenesis-related protein-like (Putative pathogenesis-related protein)
Q9SV22	F3L17.40 At4g31470	Pathogenesis-related protein homolog (Putative pathogenesis-related protein)
Q9ZNS4	PRB1 At2g14580	Pathogenesis-related protein 1 (Putative pathogenesis related-1 (PR1) protein)
P33154	At2g14610 T6B13.15	Pathogenesis-related protein 1 (PR-1)
Q39187	PR1 T16L1.200 At4g33710	Pathogenesis-related protein 1 (Pathogenesis-related protein 1, 18.9K) (Putative pathogenesis-related protein) (Putative pathogenesis-related protein 1, 18.9K)
O14115	SPAC1786.01c SPAC31G5.20c	Patatin-like phospholipase domain-containing protein SPAC1786.01c (EC 3.1.1.-)
Q6ZV29	PNPLA7 C9orf111	Patatin-like phospholipase domain-containing protein 7 (EC 3.1.1.-)
Q9NST1	PNPLA3 ADPN C22orf20	Patatin-like phospholipase domain-containing protein 3 (EC 3.1.1.3) (Acylglycerol O-acyltransferase) (EC 2.3.1.-) (Adiponutrin) (Calcium-independent phospholipase A2-epsilon) (iPLA2-epsilon)
F8W8E5	PNPLA3	Patatin-like phospholipase domain-containing protein 3
Q96RG2	PASK KIAA0135	PAS domain-containing serine/threonine-protein kinase (PAS-kinase) (PASKIN) (hPASK) (EC 2.7.11.1)
Q8WXF1	PSPC1 PSP1	Paraspeckle component 1 (Paraspeckle protein 1)
Q6P1J9	CDC73 C1orf28 HRPT2	Parafibromin (Cell division cycle protein 73 homolog) (Hyperparathyroidism 2 protein)
E1JGN0	par-1 CG8201 Dmel_CG8201	Par-1, isoform P (EC 2.7.11.-) (EC 2.7.11.26)
Q7KUT8	Papss Paps Papss-RF CG8363 Dmel_CG8363	PAPS synthetase, isoform E (EC 2.7.1.25) (EC 2.7.7.4) (PAPS synthetase, isoform F) (EC 2.7.1.25) (EC 2.7.7.4) (PAPS synthetase, isoform H) (EC 2.7.1.25) (EC 2.7.7.4) (RE03925p)
Q8IQV1	Papss CG8363 Dmel_CG8363	PAPS synthetase, isoform D (EC 2.7.1.25) (EC 2.7.7.4)
Q868Z9	Ppn CG33103	Papilin
O95428	PAPLN UNQ2420/PRO4977	Papilin
Q8VYS0	At3g54940	Papain family cysteine protease (Putative cysteine proteinase)
Q9LP39	F28N24.27 At1g29080	Papain family cysteine protease (Peptidase C1A papain family protein) (Putative cysteine proteinase)
O43000	liz1 SPBC2G2.01c SPBC4B4.13c	Pantothenate transporter liz1
P25621	FEN2 YCR028C YCR28C	Pantothenate transporter FEN2 (Fenpropimorph resistance protein 2)
Q04430	CAB1 YDR531W	Pantothenate kinase CAB1 (EC 2.7.1.33) (Coenzyme A biosynthesis protein 1) (Pantothenic acid kinase CAB1)
Q9NVE7	PANK4	Pantothenate kinase 4 (hPanK4) (EC 2.7.1.33) (Pantothenic acid kinase 4)
Q9H999	PANK3	Pantothenate kinase 3 (hPanK3) (EC 2.7.1.33) (Pantothenic acid kinase 3)
Q9BZ23	PANK2 C20orf48	Pantothenate kinase 2, mitochondrial (hPanK2) (EC 2.7.1.33) (Pantothenic acid kinase 2)
Q8L5Y9	PANK2 At4g32180 F10M6.180 F10N7.10	Pantothenate kinase 2 (AtPANK2) (EC 2.7.1.33) (Pantothenic acid kinase 2)
F4JTJ6	PANK2 At4g32180	Pantothenate kinase 2
Q8TE04	PANK1 PANK	Pantothenate kinase 1 (hPanK) (hPanK1) (EC 2.7.1.33) (Pantothenic acid kinase 1)
O80765	PANK1 COAA At1g60440 T13D8.31	Pantothenate kinase 1 (AtPANK1) (EC 2.7.1.33) (AtCoaA) (Pantothenic acid kinase 1)
O74962	SPBC4B4.01c	Pantothenate kinase (EC 2.7.1.33) (Pantothenic acid kinase)
H9XVM0	pan CG34403 Dmel_CG34403	Pangolin, isoform Q
P55259	GP2	Pancreatic secretory granule membrane major glycoprotein GP2 (Pancreatic zymogen granule membrane protein GP-2) (ZAP75)
I3L324	GP2	Pancreatic secretory granule membrane major glycoprotein GP2 (Fragment)
I3L3I2	GP2	Pancreatic secretory granule membrane major glycoprotein GP2 (Fragment)
I3L486	GP2	Pancreatic secretory granule membrane major glycoprotein GP2 (Fragment)
I3L4Y3	GP2	Pancreatic secretory granule membrane major glycoprotein GP2 (Fragment)
I3L2Z7	GP2	Pancreatic secretory granule membrane major glycoprotein GP2 (Fragment)
Q9Y397	ZDHHC9 CXorf11 ZDHHC10 ZNF379 ZNF380 CGI-89 UNQ261/PRO298	Palmitoyltransferase ZDHHC9 (EC 2.3.1.225) (Zinc finger DHHC domain-containing protein 9) (DHHC-9) (DHHC9) (Zinc finger protein 379) (Zinc finger protein 380)
Q9NXF8	ZDHHC7 ZNF370	Palmitoyltransferase ZDHHC7 (EC 2.3.1.225) (Zinc finger DHHC domain-containing protein 7) (DHHC-7) (Zinc finger protein 370)
Q9H6R6	ZDHHC6 ZNF376	Palmitoyltransferase ZDHHC6 (EC 2.3.1.225) (Transmembrane protein H4) (Zinc finger DHHC domain-containing protein 6) (DHHC-6) (Zinc finger protein 376)
Q9C0B5	ZDHHC5 KIAA1748 ZNF375	Palmitoyltransferase ZDHHC5 (EC 2.3.1.225) (Zinc finger DHHC domain-containing protein 5) (DHHC-5) (Zinc finger protein 375)
Q9NYG2	ZDHHC3 ZNF373 HSD49	Palmitoyltransferase ZDHHC3 (EC 2.3.1.225) (Protein DHHC1) (Zinc finger DHHC domain-containing protein 3) (DHHC-3) (Zinc finger protein 373)
Q8IYP9	ZDHHC23	Palmitoyltransferase ZDHHC23 (EC 2.3.1.225) (Zinc finger DHHC domain-containing protein 23) (DHHC-23) (zDHHC23)
Q8IVQ6	ZDHHC21	Palmitoyltransferase ZDHHC21 (EC 2.3.1.225) (Zinc finger DHHC domain-containing protein 21) (DHHC-21)
Q9UIJ5	ZDHHC2 REAM REC ZNF372	Palmitoyltransferase ZDHHC2 (EC 2.3.1.225) (Reduced expression associated with metastasis protein) (Ream) (Reduced expression in cancer protein) (Rec) (Zinc finger DHHC domain-containing protein 2) (DHHC-2) (Zinc finger protein 372)
Q9NUE0	ZDHHC18	Palmitoyltransferase ZDHHC18 (EC 2.3.1.225) (Zinc finger DHHC domain-containing protein 18) (DHHC-18)
Q8IUH5	ZDHHC17 HIP14 HIP3 HYPH KIAA0946 HSPC294	Palmitoyltransferase ZDHHC17 (EC 2.3.1.225) (Huntingtin yeast partner H) (Huntingtin-interacting protein 14) (HIP-14) (Huntingtin-interacting protein 3) (HIP-3) (Huntingtin-interacting protein H) (Putative MAPK-activating protein PM11) (Putative NF-kappa-B-activating protein 205) (Zinc finger DHHC domain-containing protein 17) (DHHC-17)
Q96MV8	ZDHHC15 UNQ1969/PRO4501	Palmitoyltransferase ZDHHC15 (EC 2.3.1.225) (Zinc finger DHHC domain-containing protein 15) (DHHC-15)
Q8IUH4	ZDHHC13 HIP14L HIP3RP	Palmitoyltransferase ZDHHC13 (EC 2.3.1.225) (Huntingtin-interacting protein 14-related protein) (HIP14-related protein) (Huntingtin-interacting protein HIP3RP) (Putative MAPK-activating protein PM03) (Putative NF-kappa-B-activating protein 209) (Zinc finger DHHC domain-containing protein 13) (DHHC-13)
O60069	swf1 SPBC13G1.07	Palmitoyltransferase swf1 (EC 2.3.1.225)
Q9C0W9	pfa-5 pi035 SPBC17A3.11 SPBC691.01	Palmitoyltransferase PFA5 (EC 2.3.1.225) (Protein fatty acyltransferase 5)
O14345	pfa3 SPBC2F12.15c	Palmitoyltransferase pfa3 (EC 2.3.1.-) (Protein fatty acyltransferase 3)
O74384	erf2 mug142 SPBC3H7.09	Palmitoyltransferase erf2 (EC 2.3.1.225) (DHHC cysteine-rich domain-containing protein erf2) (Meiotically up-regulated gene 142 protein) (Ras protein acyltransferase)
Q09701	akr1 SPAC2F7.10	Palmitoyltransferase akr1 (EC 2.3.1.225) (Ankyrin repeat-containing protein akr1)
P39010	AKR1 YDR264C D9954.9 YD9230B.03C	Palmitoyltransferase AKR1 (EC 2.3.1.225) (Ankyrin repeat-containing protein AKR1)
Q9VUW9	Hip14 CG6017 Dmel_CG6017	Palmitoyltransferase (EC 2.3.1.225)
A2VEY9	app CG42318 Dmel_CG42318	Palmitoyltransferase (EC 2.3.1.225)
Q9VG80	CG5196-RA CG5196 Dmel_CG5196	Palmitoyltransferase (EC 2.3.1.225)
Q9VBM5	CG17195 Dmel_CG17195	Palmitoyltransferase (EC 2.3.1.225)
Q9VKB1	Patsas CG6618 Dmel_CG6618	Palmitoyltransferase (EC 2.3.1.225)
Q8MKK7	CG10344 Dmel_CG10344	Palmitoyltransferase (EC 2.3.1.225)
Q0IGS7	CG4676 Dmel_CG4676	Palmitoyltransferase (EC 2.3.1.225)
Q7K3T4	CG8314 Dmel_CG8314	Palmitoyltransferase (EC 2.3.1.225)
Q9XTL3	Dnz1 DNZ1 CG6627	Palmitoyltransferase (EC 2.3.1.225)
M9PFE4	Hip14 CG6017 Dmel_CG6017	Palmitoyltransferase (EC 2.3.1.225)
A1Z833	CG1407 Dmel_CG1407	Palmitoyltransferase (EC 2.3.1.225)
Q9VSV3	CG4483 Dmel_CG4483	Palmitoyltransferase (EC 2.3.1.225)
A1ZAR2	CG17287 Dmel_CG17287	Palmitoyltransferase (EC 2.3.1.225)
Q95S28	CG5880	Palmitoyltransferase (EC 2.3.1.225)
O59747	pdf1 yhc1 SPBC530.12c	"Palmitoyl-protein thioesterase-dolichyl pyrophosphate phosphatase fusion 1 [Cleaved into: Palmitoyl-protein thioesterase (PPT) (EC 3.1.2.22) (Palmitoyl-protein hydrolase); Dolichyldiphosphatase (EC 3.6.1.43) (Dolichyl pyrophosphate phosphatase)]"
Q949X0	ADS3 At3g15850 MSJ11.25	Palmitoyl-monogalactosyldiacylglycerol delta-7 desaturase, chloroplastic (EC 1.14.19.-) (FAD5) (Monogalactosyldiacylglycerol-specific palmitic acid desaturase)
B7Z0W0	Pak CG10295 Dmel_CG10295	PAK-kinase, isoform D (EC 2.7.11.-)
P55771	PAX9	Paired box protein Pax-9
O18381	ey pax6 CG1464	Paired box protein Pax-6 (Protein eyeless)
P26367	PAX6 AN2	Paired box protein Pax-6 (Aniridia type II protein) (Oculorhombin)
F1T0F8	PAX6	Paired box protein Pax-6
P23757	Poxm POX-M CG9610	Paired box pox-meso protein (Paired box mesodermal protein)
Q66SS1		Paired box gene 6 isoform a
F4K8B3	At5g15030	Paired amphipathic helix repeat-containing protein
F4I964	At1g24200	Paired amphipathic helix repeat-containing protein
O75182	SIN3B KIAA0700	Paired amphipathic helix protein Sin3b (Histone deacetylase complex subunit Sin3b) (Transcriptional corepressor Sin3b)
Q96ST3	SIN3A	Paired amphipathic helix protein Sin3a (Histone deacetylase complex subunit Sin3a) (Transcriptional corepressor Sin3a)
Q9XIK6	SNL6 At1g10450 T10O24.5	Paired amphipathic helix protein Sin3-like 6
Q9XIE1	SNL5 At1g59890 F23H11.20	Paired amphipathic helix protein Sin3-like 5
F4IEM8	SNL5 At1g59890	Paired amphipathic helix protein Sin3-like 5
O04539	SNL4 At1g70060 F20P5.21	Paired amphipathic helix protein Sin3-like 4
O48686	SNL3 SIN3 At1g24190 F3I6.12	Paired amphipathic helix protein Sin3-like 3 (Histone deacetylase complex subunit Sin3) (AtSin3) (Transcriptional corepressor Sin3)
Q9LFQ3	SNL2 At5g15020 F2G14.140	Paired amphipathic helix protein Sin3-like 2
Q9SRH9	SNL1 At3g01320 T22N4.5	Paired amphipathic helix protein Sin3-like 1
F4JAQ8	SNL1 At3g01320	Paired amphipathic helix protein Sin3-like 1
O74755	pst3 SPBC1734.16c	Paired amphipathic helix protein pst3 (SIN3 homolog 3)
O13919	pst2 SPAC23C11.15	Paired amphipathic helix protein pst2 (SIN3 homolog 2)
Q09750	pst1 SPBC12C2.10c SPBC21D10.01c	Paired amphipathic helix protein pst1 (SIN3 homolog 1)
Q84R24	At1g70030	Paired amphipathic helix domain-containing protein (Putative uncharacterized protein At1g70030)
P39768	opa CG1133	Pair-rule protein odd-paired
Q9C950	T7P1.17 VIP5 At1g61040	Paf1C-like transcription factor (Putative uncharacterized protein T7P1.17)
Q15645	TRIP13 PCH2	Pachytene checkpoint protein 2 homolog (Human papillomavirus type 16 E1 protein-binding protein) (16E1-BP) (HPV16 E1 protein-binding protein) (Thyroid hormone receptor interactor 13) (Thyroid receptor-interacting protein 13) (TR-interacting protein 13) (TRIP-13)
H0YAL2	TRIP13	Pachytene checkpoint protein 2 homolog (Fragment)
Q8H1F9	At4g24710 F22K18.90	Pachytene checkpoint protein 2 homolog
P38126	PCH2 YBR186W YBR1308	Pachytene checkpoint protein 2
E2QC83	Pabp2 CG2163 Dmel_CG2163	Pabp2, isoform B
P53297	PBP1 MRS16 YGR178C	PAB1-binding protein 1
Q58A45	PAN3	PAB-dependent poly(A)-specific ribonuclease subunit PAN3 (PAB1P-dependent poly(A)-nuclease) (PAN deadenylation complex subunit 3) (hPan3)
Q9UST1	ppk26 pan3 SPBC336.14c	PAB-dependent poly(A)-specific ribonuclease subunit pan3 (PAB1P-dependent poly(A)-nuclease) (PAN deadenylation complex subunit 3)
P36102	PAN3 ECM35 YKL025C	PAB-dependent poly(A)-specific ribonuclease subunit PAN3 (PAB1P-dependent poly(A)-nuclease) (PAN deadenylation complex subunit 3)
Q504Q3	PAN2 KIAA0710 USP52	PAB-dependent poly(A)-specific ribonuclease subunit PAN2 (hPan2) (EC 3.1.13.4) (Inactive ubiquitin carboxyl-terminal hydrolase 52) (PAB1P-dependent poly(A)-nuclease) (PAN deadenylation complex catalytic subunit 2)
Q09798	pan2 ubp13 SPAC22G7.04	PAB-dependent poly(A)-specific ribonuclease subunit PAN2 (EC 3.1.13.4) (PAB1P-dependent poly(A)-nuclease) (PAN deadenylation complex catalytic subunit 2)
P53010	PAN2 YGL094C	PAB-dependent poly(A)-specific ribonuclease subunit PAN2 (EC 3.1.13.4) (PAB1P-dependent poly(A)-nuclease) (PAN deadenylation complex catalytic subunit 2)
Q9NUG6	PDRG1 C20orf126 PDRG	p53 and DNA damage-regulated protein 1
Q9ZVN9	T7A14.8 GTF2H2 At1g05055	P44/SSL1-like protein (Putative transcription factor) (T7A14.8 protein) (Transcription initiation factor TFIIH subunit H2)
P30821	obr1 SPAC3C7.14c	P25 protein (Brefeldin A resistance protein)
Q9NWT1	PAK1IP1 PIP1 WDR84	p21-activated protein kinase-interacting protein 1 (PAK/PLC-interacting protein 1) (hPIP1) (PAK1-interacting protein 1) (WD repeat-containing protein 84)
F4IL57	At2g47500	P-loop nucleoside triphosphate hydrolases superfamily protein with CH (Calponin Homology) domain
O82497	T12H20.1 At4g10650	P-loop containing nucleoside triphosphate hydrolases superfamily protein (T12H20.1 protein)
Q9FJ83	At5g52090	P-loop containing nucleoside triphosphate hydrolases superfamily protein (Similarity to nonsense-mediated mRNA decay trans-acting factor)
Q9SUG1	At4g08190	P-loop containing nucleoside triphosphate hydrolases superfamily protein (Rab-like protein)
Q9SZW3	F6G3.130 At4g30100	P-loop containing nucleoside triphosphate hydrolases superfamily protein (Putative uncharacterized protein AT4g30100) (Putative uncharacterized protein F6G3.130)
Q8L607	SIN2 At2g41670	P-loop containing nucleoside triphosphate hydrolases superfamily protein (Putative uncharacterized protein At2g41670) (Short integuments 2)
O64476	At2g19120	P-loop containing nucleoside triphosphate hydrolases superfamily protein (Putative DNA2-NAM7 helicase family protein)
F4JGS0	At4g04180	P-loop containing nucleoside triphosphate hydrolases superfamily protein
F4I4Y5	At1g50140	P-loop containing nucleoside triphosphate hydrolases superfamily protein
F4K5W4	At5g37140	P-loop containing nucleoside triphosphate hydrolases superfamily protein
F4K5W5	At5g37150	P-loop containing nucleoside triphosphate hydrolases superfamily protein
F4JRR2	At4g24860	P-loop containing nucleoside triphosphate hydrolases superfamily protein
F4J3Q8	At3g10350	P-loop containing nucleoside triphosphate hydrolases superfamily protein
F4HXL1	At1g02670	P-loop containing nucleoside triphosphate hydrolases superfamily protein
F4I5Z7	At1g16800	P-loop containing nucleoside triphosphate hydrolases superfamily protein
F4K5V7	At5g37030	P-loop containing nucleoside triphosphate hydrolases superfamily protein
B3H4S0	At3g60961	P-loop containing nucleoside triphosphate hydrolases superfamily protein
F4K5W6	At5g37160	P-loop containing nucleoside triphosphate hydrolases superfamily protein
F4IXH3	At3g15120	P-loop containing nucleoside triphosphate hydrolases superfamily protein
F4JEX5	At3g27120	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Q24393	Mdr50 Mdr49	P-glycoprotein/multidrug resistance protein
P55055	NR1H2 LXRB NER UNR	Oxysterols receptor LXR-beta (Liver X receptor beta) (Nuclear receptor NER) (Nuclear receptor subfamily 1 group H member 2) (Ubiquitously-expressed nuclear receptor)
Q13133	NR1H3 LXRA	Oxysterols receptor LXR-alpha (Liver X receptor alpha) (Nuclear receptor subfamily 1 group H member 3)
Q96SU4	OSBPL9 ORP9 OSBP4	Oxysterol-binding protein-related protein 9 (ORP-9) (OSBP-related protein 9)
Q9BZF1	OSBPL8 KIAA1451 ORP8 OSBP10	Oxysterol-binding protein-related protein 8 (ORP-8) (OSBP-related protein 8)
Q9BZF2	OSBPL7 ORP7	Oxysterol-binding protein-related protein 7 (ORP-7) (OSBP-related protein 7)
Q9BZF3	OSBPL6 ORP6	Oxysterol-binding protein-related protein 6 (ORP-6) (OSBP-related protein 6)
Q9H0X9	OSBPL5 KIAA1534 OBPH1 ORP5	Oxysterol-binding protein-related protein 5 (ORP-5) (OSBP-related protein 5) (Oxysterol-binding protein homolog 1)
Q9LVD4	ORP4C At5g57240 MJB24.5	Oxysterol-binding protein-related protein 4C (OSBP-related protein 4C)
Q9SW00	ORP4B At4g25850 F14M19.130	Oxysterol-binding protein-related protein 4B (OSBP-related protein 4B)
Q9SVZ9	ORP4A At4g25860 F14M19.140	Oxysterol-binding protein-related protein 4A (OSBP-related protein 4A)
